JPK_V7,NazwaKatalogu,NazwaRodzaju,Nazwa_Dl.opis,Nazwa_Dl.opis_2,Nazwa_Dl.opis_3,Nazwa_Dl.opis_4,aktywny,cbazowa,cbazowawal,cenaa,cenab,cenac,cenad,flag,flagcen,id,info,jm,jmdef,kod,kontofk,marzaa,marzab,marzac,marzad,mpp,nazwa,negoc,negocjacjacen,nettoa,nettob,nettoc,nettod,odwrotneObc,przelit,przeljmdod1,przeljmdod2,przelkg,przeluz,stawkaVAT,subtyp,sww,typks,vat50,zaokrag,znacznik
,\@Towary,Sprzedaż usług,Odbiór kamienia na zwale Sośnica spycharką gąsieni,cową klasy TD20,,,1,1.6000,,1.6000,1.6000,1.6000,1.9700,0,15,65778,N,t,0,Odbiór kamienia,702-2-2,0.00,0.00,0.00,0.00,0,Odbiór kamienia na zwale Sośnica spyc...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,1,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,1.9800,,1.9800,1.9800,1.9800,2.4400,0,15,65572,N,m-c,0,Opłata abonamentowa,,0.00,0.00,0.00,0.00,0,Opłata abonamentowa 1 przyłącze,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,50.0000,,50.0000,50.0000,50.0000,61.5000,0,15,65573,N,m-c,0,Opłata administracyjna,,0.00,0.00,0.00,0.00,0,Opłata administracyjna,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,0,15,65545,N,szt,0,Opłata telekomunikacyjna,,0.00,0.00,0.00,0.00,0,Opłata telekomunikacyjna za miesiąc,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,1,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,900.0000,,900.0000,900.0000,900.0000,1107.0000,0,15,65776,N,Ryczałt,0,Opłata za garażowanie pojazdów,,0.00,0.00,0.00,0.00,0,Opłata za garażowanie pojazdów,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,0,15,65860,N,Ryczałt,0,Opłata za składowanie kontenerów,,0.00,0.00,0.00,0.00,0,Opłata za składowanie kontenerów,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,1,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,800.0000,,800.0000,800.0000,800.0000,984.0000,0,15,65642,N,szt,0,Opony,,0.00,0.00,0.00,0.00,0,Opony numer 12,5x18,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,30.0000,,30.0000,30.0000,30.0000,36.9000,0,15,65759,N,szt,0,Piasaek budowlany I gat,702-2-3,0.00,0.00,0.00,0.00,0,Piasek budowlany I gatunek,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,1411,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,12.0000,,12.0000,12.0000,12.0000,14.7600,0,15,65825,N,t,0,Piasek budowlany I gatunek,702-2-3,0.00,0.00,0.00,0.00,0,Piasek budowlany I gatunek,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,Piasek budowlany II gatunek z transportem,,,,1,18.0000,,18.0000,18.0000,18.0000,22.1400,0,15,65657,N,t,0,Piasek budowlany II g z transportem,702-2-3,0.00,0.00,0.00,0.00,0,Piasek budowlany II gatunek z transpo...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,1411,Towar,0,0,0
GTU_13,\@Towary,Sprzedaż usług,,,,,1,240.0000,,240.0000,240.0000,240.0000,295.2000,0,15,65790,N,kurs,0,Piasek budowlany II gat. / kursy,702-2-2,0.00,0.00,0.00,0.00,0,Transport piasku budowlanego II gatunek,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,1,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,20.0000,,20.0000,20.0000,20.0000,24.6000,0,15,65627,N,t,0,Piasek budowlany II gatunek,702-2-3,0.00,0.00,0.00,0.00,0,Piasek budowlany II gatunek,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,1411,Towar,0,0,0
,\@Towary,Towary,,,,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,0,15,65931,N,Ryczałt,0,Piasek budowlany z transportem,,0.00,0.00,0.00,0.00,0,Piasek budowlany z transportem,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,41.0000,,41.0000,41.0000,41.0000,50.4300,0,15,65946,N,t,0,Piasek budowlany z transportem /t,,0.00,0.00,0.00,0.00,0,Piasek budowlany z transportem,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,28.0000,,28.0000,28.0000,28.0000,34.4400,0,15,65542,N,t,0,Piasek płukany,702-2-3,0.00,0.00,0.00,0.00,0,Piasek płukany,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,1411,Towar,0,0,0
GTU_13,\@Towary,Pozostała sprzedaz,,,,,1,28.0000,,28.0000,28.0000,28.0000,34.4400,0,15,65629,N,Ryczałt,0,Piasek płukany z transportem,702-2-3,0.00,0.00,0.00,0.00,0,Piasek płukany z transportem,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,1411,Towar,0,0,0
GTU_13,\@Towary,Sprzedaż usług,,,,,1,2.5000,,2.5000,2.5000,2.5000,3.0800,0,15,65637,N,km,0,Pilotowanie transportu,,0.00,0.00,0.00,0.00,0,Pilotowanie transportu,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,65.0000,,65.0000,65.0000,65.0000,79.9500,0,15,65686,N,szt,0,Plan Biznes 300,,0.00,0.00,0.00,0.00,0,Plan Biznes 300,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,12.0000,,12.0000,12.0000,12.0000,14.7600,0,15,65820,N,szt,0,Plastyfikator Grand Plus (pojemnik 5 l.),,0.00,0.00,0.00,0.00,0,Plastyfikator Grand Plus (pojemnik 5 l.),N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,30.0000,,30.0000,30.0000,30.0000,36.9000,0,15,65677,N,szt,0,Płyty,,0.00,0.00,0.00,0.00,0,Płyty PD,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,11.3200,,11.3200,11.3200,11.3200,13.9200,0,15,65601,N,szt,0,Podkładka,,0.00,0.00,0.00,0.00,0,Podkładka CA9R0158,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
GTU_13,\@Towary,Pozostała sprzedaz,,,,,1,100.0000,,100.0000,100.0000,100.0000,123.0000,0,15,65648,N,szt,0,Polski Fiat 126 p.,,0.00,0.00,0.00,0.00,0,Polski Fiat 126 p,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,Połączenia za okres 01.06.2010 d0 30.06.2010,,,,1,20.2600,,20.2600,20.2600,20.2600,24.9200,0,15,65685,N,szt,0,Połączenia za okres,,0.00,0.00,0.00,0.00,0,Połączenia za okres 01.06.2010 d0 30....,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,200.0000,,200.0000,200.0000,200.0000,246.0000,0,15,65556,N,godz,0,Pompa do betonu "stetter",,0.00,0.00,0.00,0.00,0,Usługa pompą do betonu,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,1,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,200.0000,,200.0000,200.0000,200.0000,246.0000,0,15,65565,N,Ryczałt,0,Pompa do betonu - dojazd + zjazd,,0.00,0.00,0.00,0.00,0,Usługa pompą do betonu (dojazd + zjazd),T,1,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,1,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,20.0000,,20.0000,20.0000,20.0000,24.6000,0,15,65746,N,m,0,Pompa do betonu - węże dodatkowe,,0.00,0.00,0.00,0.00,0,Usługa pompą do betonu - dodatkowe węże,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,260.0000,,260.0000,260.0000,260.0000,319.8000,0,15,65900,N,godz,0,Pompogruszka/h,,0.00,0.00,0.00,0.00,0,Usługa pompogruszką,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,1,,Towar,0,0,0
,\@Towary,Sprzedaż Betonu,,,,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,0,15,65741,N,szt,0,Pompowanie betonu,702-2-3,0.00,0.00,0.00,0.00,0,Pompowanie betonu,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,40.0000,ZŁ,40.0000,40.0000,40.0000,49.2000,0,15,65660,N,t,0,Pospółka,,0.00,0.00,0.00,0.00,0,Pospółka,N,0,1,1,1,0,0,0,1.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,27.5000,,27.5000,27.5000,27.5000,33.8300,0,15,65644,N,t,0,Pospółka cementowo-piaskowa,701-2-2,0.00,0.00,0.00,0.00,0,Pospółka cementowo-piaskowa 1-18,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,50.0000,,50.0000,50.0000,50.0000,61.5000,0,15,65803,N,t,0,Pospółka piaskowo-żwirowa,701-2-2,0.00,0.00,0.00,0.00,0,Pospółka piaskowo-żwirowa,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,70.0000,,70.0000,70.0000,70.0000,86.1000,0,15,65841,N,godz,0,Postój cementowozu,,0.00,0.00,0.00,0.00,0,Postój cementowozu,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
GTU_13,\@Towary,Pozostała sprzedaz,,,,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,0,15,65788,N,Ryczałt,0,Postój technologiczny /ryczałt,702-2-1,0.00,0.00,0.00,0.00,0,Postój technologiczny,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,40.0000,,40.0000,40.0000,40.0000,49.2000,0,15,65602,N,godz,0,Potój technologiczny /godz.,,0.00,0.00,0.00,0.00,0,Postój technologiczny,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,1,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,0,15,65905,N,usługa,0,Prace rozbiórkowe,,0.00,0.00,0.00,0.00,0,Prace rozbiórkowe,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,1,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,3.6400,,3.6400,3.6400,3.6400,4.4800,0,15,65663,N,kg,0,Propan,,0.00,0.00,0.00,0.00,0,Propan butan,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,Przebudowa kolektora deszczowego DN50 z rur GRP wr,az z wszystkimi niezbędnymi robotami towarzyszącym,i i tymczasowymi,,1,812.0000,,812.0000,812.0000,812.0000,998.7600,0,15,65829,N,mb,0,Przebudowa kolektora deszczowego,,0.00,0.00,0.00,0.00,0,Przebudowa kolektora deszczowego DN50...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,Przekruszenie 300 m3 gruzu do frakcji 0-120 mm ora,z skucie młotem 60 szt. płyt drogowych i przekrusz,enia na kruszarce,,1,27000.0000,,27000.0000,27000.0000,27000.0000,33210.0000,0,15,65913,N,usługa,0,Przekruszenie 300 m3 gruzu,,0.00,0.00,0.00,0.00,0,Przekruszenie 300 m3 gruzu do frakcji...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,27.1100,,27.1100,27.1100,27.1100,33.3500,0,15,65915,N,m3,0,Przekruszenie gruzu,,0.00,0.00,0.00,0.00,0,Przekruszenie gruzu,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,1,,Towar,0,0,0
GTU_13,\@Towary,Sprzedaż usług,,,,,1,500.0000,,500.0000,500.0000,500.0000,615.0000,0,15,65723,N,komplet,0,Przerzut spycharki,,0.00,0.00,0.00,0.00,0,Przerzut spycharki Cat D6,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,30.0000,,30.0000,30.0000,30.0000,36.9000,0,15,65643,N,m,0,Przewód,,0.00,0.00,0.00,0.00,0,Dodatkowy przewód,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,30.0000,,30.0000,30.0000,30.0000,36.9000,0,15,65773,N,m,0,Przewód gumowy,,0.00,0.00,0.00,0.00,0,Przewód gumowy,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,4.0000,,4.0000,4.0000,4.0000,4.9200,0,15,65910,N,t,0,Przyjęcie ziemi,,0.00,0.00,0.00,0.00,0,Przyjęcie ziemi,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,1,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,0,15,65842,N,litr,0,Refaktura faktury,,0.00,0.00,0.00,0.00,0,Refaktura faktury,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,0,15,65878,N,usługa,0,Refaktura faktury / szt.,702-2-3,0.00,0.00,0.00,0.00,0,Refaktura faktury,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,1,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,0,15,65752,N,szt,0,Refaktura usług pocztowych,,0.00,0.00,0.00,0.00,0,Refaktura usług pocztowych,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,24.0100,,24.0100,24.0100,24.0100,29.5300,0,15,65658,N,kpl,0,Regeneracja węża,,0.00,0.00,0.00,0.00,0,Regeneracja węża,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,Roboty ziemne (wykonanie wału skarpowego),,,,1,12500.0000,,12500.0000,12500.0000,12500.0000,15375.0000,0,15,65879,N,usługa,0,Roboty ziemne,702-2-3,0.00,0.00,0.00,0.00,0,Roboty ziemne (wykonanie wału skarpow...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,1,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,95.0000,,95.0000,95.0000,95.0000,116.8500,0,15,65894,N,godz,0,Roboty ziemne / h,,0.00,0.00,0.00,0.00,1,Roboty ziemne,N,0,1,1,1,0,1,0,0.0000,0.0000,0.0000,0.0000,23.00,1,,Usługa,0,0,0
,\@Towary,Sprzedaż usług,Roboty związane z wykonaniem kanalizacji sanitarne,j w ul. Traktowej, w Dąbrowie Górniczej,,,1,48393.1000,,48393.1000,48393.1000,48393.1000,59523.5100,0,15,65833,N,usługa,0,Roboty związane z wykonaniem kanalizacji,,0.00,0.00,0.00,0.00,0,Roboty związane z wykonaniem kanaliza...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,1,,Towar,0,0,0
,\@Towary,Sprzedaż usług,Rozbiórka elementów ogrodzenia od ulicy Olimpijski,ej na stadionie Górnika Zabrze,,,1,13500.0000,,13500.0000,13500.0000,13500.0000,16605.0000,0,15,65875,N,usługa,0,Rozbiórka elementów ogrodzenia,,0.00,0.00,0.00,0.00,0,Rozbiórka elementów ogrodzenia od uli...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,125.0000,,125.0000,125.0000,125.0000,153.7500,0,15,65684,N,godz,0,Równiarka,702-2-1,0.00,0.00,0.00,0.00,0,Usługa sprzętowa równiarką O&K F-156A,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,,,,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,0,15,65800,N,Ryczałt,0,Równiarka / ryczałt,702-2-1,0.00,0.00,0.00,0.00,0,Usługa sprzętowa równiarką O&K F-156A,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Sprzedaż usług,Równiarka O&K F156A, numer seryjny: 107240; rok pr,odukcji: 1997.,,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,0,15,65871,N,szt,0,Równiarka O&K F156A, numer seryjny: 1072,,0.00,0.00,0.00,0.00,0,Równiarka O&K F156A, numer seryjny: 1...,N,0,1,1,1,0,0,0,1.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,Równiarka O&K typ 156A rok produkcji 1997 nr fabry,czny 107 240,,,1,64000.0000,,64000.0000,64000.0000,64000.0000,78720.0000,0,15,65889,N,szt,0,Równiarka O&K typ 156A rok produkcji 199,,0.00,0.00,0.00,0.00,0,Równiarka O&K typ 156A rok produkcji ...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
GTU_13,\@Towary,Pozostała sprzedaz,Samochód ciężarowy IVECO TRAKKER AD410T41, Euro 4,, nr rej.: SG 6298G, nr podwozia: WJMJ4CSS47C179744,, rok produkcji: 2007.,,1,160000.0000,,160000.0000,160000.0000,160000.0000,196800.0000,0,15,65874,N,szt,0,Samchód ciężarowy IVECO TRAKKER,,0.00,0.00,0.00,0.00,0,Samochód ciężarowy IVECO TRAKKER AD41...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
GTU_13,\@Towary,Sprzedaż usług,,,,,1,60.0000,,60.0000,60.0000,60.0000,73.8000,0,15,65605,N,godz,0,Samochody dostawcze /godz.,,0.00,0.00,0.00,0.00,0,Samochody dostawcze,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
GTU_13,\@Towary,Sprzedaż usług,,,,,1,3.0000,,3.0000,3.0000,3.0000,3.6900,0,15,65689,N,km,0,Samochody samowyładowcze-wanny,,0.00,0.00,0.00,0.00,0,Samochody samowyładowcze-wanny,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
GTU_13,\@Towary,Pozostała sprzedaz,,,,,1,2000.0000,,2000.0000,2000.0000,2000.0000,2460.0000,0,15,65792,N,szt,0,Samochód ciężarowy marki Ford Transit,,0.00,0.00,0.00,0.00,0,Samochód ciężarowy marki Ford Transit,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
GTU_13,\@Towary,Pozostała sprzedaz,Samochód ciężarowy marki MAN, nr rej.: SG 88516, n,r podwozia: WMAT320280M193565, rok produkcji: 1995,.,,1,20000.0000,,20000.0000,20000.0000,20000.0000,24600.0000,0,15,65784,N,szt,0,Samochód ciężarowy marki MAN,,0.00,0.00,0.00,0.00,0,Samochód ciężarowy marki MAN, nr rej....,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
GTU_13,\@Towary,Pozostała sprzedaz,Samochód ciężarowy marki Renault Kangoo nr rej.: S,G 04364, nr podwozia: VF1KC0HAF19797736, rok produ,kcji: 1999.,,1,1650.0000,,1650.0000,1650.0000,1650.0000,2029.5000,0,15,65873,N,szt,0,Samochód ciężarowy marki Renault Kangoo,,0.00,0.00,0.00,0.00,0,Samochód ciężarowy marki Renault Kang...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
GTU_13,\@Towary,Pozostała sprzedaz,Samochód ciężarowy marki Steyr, nr rej.: SG 21207,, nr podwozia: 14914667267,,,1,20000.0000,,20000.0000,20000.0000,20000.0000,24600.0000,0,15,65781,N,szt,0,Samochód ciężarowy marki Steyr,,0.00,0.00,0.00,0.00,0,Samochód ciężarowy marki Steyr, nr re...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
GTU_13,\@Towary,Pozostała sprzedaz,Samochód ciężarowy marki TATRA, nr rej.: SG 18863,, nr podwozia: 16721118, rok produkcji: 1992.,,,1,22500.0000,,22500.0000,22500.0000,22500.0000,27675.0000,0,15,65802,N,szt,0,Samochód ciężarowy marki TATRA,,0.00,0.00,0.00,0.00,0,Samochód ciężarowy marki TATRA, nr re...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
GTU_13,\@Towary,Pozostała sprzedaz,Samochód uszkodzony na części, ciągnik samochodowy, SCANIA nr rej.: SG 63026, nr podwozia: XLER4X2000,4398039, rok produkcji: 1998.,,1,2500.0000,,2500.0000,2500.0000,2500.0000,3075.0000,0,15,65845,N,szt,0,Samochód uszkodzony na części, ciągnik s,,0.00,0.00,0.00,0.00,0,Samochód uszkodzony na części, ciągni...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
GTU_13,\@Towary,Sprzedaż usług,,,,,1,100.0000,,100.0000,100.0000,100.0000,123.0000,0,15,65641,N,godz,0,Samochód wywrotka,,0.00,0.00,0.00,0.00,0,Usługa transportowa wywrotką 4-osiową,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
GTU_13,\@Towary,Sprzedaż usług,,,,,1,100.0000,,100.0000,100.0000,100.0000,123.0000,0,15,65582,N,km,0,SCANIA,702-2-2,0.00,0.00,0.00,0.00,0,Scania+wanna,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,1,,Towar,0,0,0
GTU_13,\@Towary,Sprzedaż usług,Usługa transportowa ciągnikiem siodłowym + platfor,ma,,,1,110.0000,,110.0000,110.0000,110.0000,135.3000,0,15,65632,N,godz,0,Scania + platforma,702-2-2,0.00,0.00,0.00,0.00,0,Usługa transportowa ciągnikiem siodło...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
GTU_13,\@Towary,Sprzedaż usług,Usługa transportowa ciągnikiem siodłowym + wanna,,,,1,170.0000,,170.0000,170.0000,170.0000,209.1000,0,15,65707,N,godz,0,Scania + wanna,702-2-2,0.00,0.00,0.00,0.00,0,Usługa transportowa ciągnikiem siodło...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
GTU_13,\@Towary,Sprzedaż usług,,,,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,0,15,65807,N,kurs,0,Scania / kursy,702-2-2,0.00,0.00,0.00,0.00,0,Usługa transportowa ciągnikiem siodłowym,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
GTU_13,\@Towary,Sprzedaż usług,,,,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,0,15,65791,N,Ryczałt,0,Scania / ryczałt,702-2-2,0.00,0.00,0.00,0.00,0,Usługa transportowa ciągnikiem siodłowym,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
GTU_13,\@Towary,Sprzedaż usług,,,,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,0,15,65811,N,t,0,Scania / tony,702-2-2,0.00,0.00,0.00,0.00,0,Usługa transportowa ciągnikiem siodłowym,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
GTU_13,\@Towary,Sprzedaż usług,,,,,1,4.5000,,4.5000,4.5000,4.5000,5.5400,0,15,65909,N,km,0,Scania /km,,0.00,0.00,0.00,0.00,0,Usługa transportowa ciągnikiem siodłowym,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
GTU_13,\@Towary,Sprzedaż usług,,,,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,0,15,65736,N,godz,0,Scania w h,702-2-2,0.00,0.00,0.00,0.00,0,Usługa transportowa ciągnikiem siodłowym,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,,,,,1,2.7000,,2.7000,2.7000,2.7000,3.3200,0,15,65613,N,litr,0,Sikament 400/30,,0.00,0.00,0.00,0.00,0,Sikament 400/30,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
,\@Towary,Pozostała sprzedaz,Silnik do remontu do samochodu marki DAF XF 105.46,0,,,1,5000.0000,,5000.0000,5000.0000,5000.0000,6150.0000,0,15,65924,N,szt,0,Silnik do remontu do samochodu marki DAF,,0.00,0.00,0.00,0.00,0,Silnik do remontu do samochodu marki ...,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,0,,Towar,0,0,0
GTU_13,\@Towary,Sprzedaż usług,,,,,1,90.0000,,90.0000,90.0000,90.0000,110.7000,0,15,65579,N,km,0,SKANIA,702-2-2,0.00,0.00,0.00,0.00,0,Scania+platforma,N,0,1,1,1,0,0,0,0.0000,0.0000,0.0000,0.0000,23.00,1,,Towar,0,0,0
